Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
31/10/2018,"6 CEDARWOOD GROVE, CASTLECONNELL, LIMERICK",Limerick,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7190008,-8.4978966
13/02/2018,"CARNE, BELMULLET, MAYO",Mayo,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.2281812,-10.0126998
19/07/2018,"76 Seagreen Park, GREYSTONES",Wicklow,,"€528,634.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.1471904,-6.0869951
30/10/2018,"59 Churchfelds Park, Ashbourne",Meath,,"€339,207.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.51163,-6.39821
02/05/2018,"52 Oranhill, Oranmore, Co. Galway",Galway,,"€289,867.83",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2562887,-8.9251001
23/05/2018,"4 ROCKVILLE DR, NEWTOWNPARK AVE, BLACKROCK",Dublin,,"€686,502.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/12/2018,"BALLYLYNCH, BALTIMORE, CO CORK",Cork,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.48333,-9.36667
29/01/2018,"SHALOM, 24 LUDFORD PARK, DUNDRUM",Dublin,,"€560,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/02/2018,"11 Eastham Square, Eastham Road, Bettystown",Meath,,"€237,841.40",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.70139,-6.24611
08/01/2018,"BROOKVILLE FARM, GLENFIELD, LISCARROLL",Cork,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25,-8.8
18/12/2018,"46 Waverly Avenue, Waverly, Blacklion",Wicklow,,"€378,854.62",No,Yes,New Dwelling house /Apartment,,53.14917,-6.09944
14/02/2018,"8 ARD NA SI, GARRNADUR",Kerry,,"€164,758.00",Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.16667,-9.75
18/06/2018,"3 CASTLEVIEW WALK, SWORDS, DUBLIN",Dublin,,"€239,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4721707,-6.2352055
03/08/2018,"131 LE MERIDIEN, ROYAL CANAL PARK, ASHTOWN",Dublin,,"€218,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/05/2018,"COOLAVACOOSE, CARBURY, KILDARE",Kildare,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3499663,-6.9980651
07/08/2018,"43 DRUIDS BROOK, KILCOOLE CO WICKLOW",Wicklow,,"€132,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.1030219,-6.0674145
23/05/2018,"WESTWARD, DERRYVAROGUE, DONADEA",Kildare,,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.35028,-6.74583
23/03/2018,"10 MELLOWES CRESCENT, FINGLAS WEST DUBLIN 11, DUBLIN",Dublin,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3896568,-6.3038726
22/11/2018,"46 CASTLE HEATH, SWORDS RD, MALAHIDE",Dublin,,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/10/2018,"5 Glen Dara, Ard Cashel, Watergrasshill",Cork,,"€224,779.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.0099505,-8.3508585
24/08/2018,"12 Larkfield Way, Clay Farm, Leopardstown",Dublin,,"€537,445.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.33306,-6.24889
25/10/2018,"FARNES, CASTLEMAINE, CO. KERRY",Kerry,,"€31,320.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.16667,-9.7
06/12/2018,"No 30 Chestnut Crescent, Rath Ullord, New Orchard Road",Kilkenny,,"€361,234.00",No,Yes,New Dwelling house /Apartment,,52.65417,-7.25222
24/08/2018,"89 CLONMORE BALLYVINITER, MALLOW, CORK",Cork,,"€272,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
18/09/2018,"1 MULROY RD, CABRA, DUBLIN 7",Dublin,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3673165,-6.2919554
15/11/2018,"GALBOYSTOWN, CLONMELLON, NAVAN",Meath,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
11/12/2018,"6104 BENBULBEN SUITES, CLARION ROAD, CO SLIGO",Sligo,,"€50,855.66",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
24/05/2018,"10 PHOENIX PARK WAY, PHOENIX PARK RACECOURSE, CASTLEKNOCK",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/09/2018,"ALTER, GOLEEN, SKIBBEREEN",Cork,,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.55,-9.26667
18/09/2018,"67 THE PADDOCKS, KELLS RD, KILKENNY",Kilkenny,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
09/05/2018,"186 COLCLOUGH AVE, GRAIGUECULLEN, CARLOW",Carlow,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
11/01/2018,"10 KILNINGCARRIG MANOR, BURNABY, GREYSTONES",Wicklow,,"€960,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.14083,-6.06306
15/08/2018,"12 MAGHERANURE, CAVAN RD, COOTEHILL",Cavan,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0725,-7.08194
13/02/2018,"30 OAKLANDS, LETTERKENNY, DONEGAL",Donegal,,"€130,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,54.95,-7.73333
27/03/2018,"62 Ballygossan Park, Golf Links Road, Skerries",Dublin,,"€263,876.65",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
17/12/2018,"12 DUNEDIN, CONNAUGHT AVE, CORK",Cork,,"€357,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
25/01/2018,"21 ROSE LAWN, TOGHER RD, CORK CITY",Cork,,"€316,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
03/05/2018,"2 GLENCAIRN WAY, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",Dublin,,"€710,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/11/2018,"98 BALLYBEG CLOSE, BALLYBEG, WATERFORD",Waterford,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2440248,-7.1361067
25/04/2018,"11 Donore, Earlsfort, Blackrock",Louth,,"€195,374.44",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.962137,-6.3831191
22/06/2018,"25 GLEDSWOOD PARK, CLONSKEAGH, DUBLIN 14",Dublin,,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3036365,-6.2383148
24/08/2018,"Apartment 103  Charlotte Block, Honeypark, Dun Laoghaire",Dublin,,"€361,233.48",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
20/08/2018,"86 BEECH HILL DR, DONNYBROOK, DUBLIN 4",Dublin,,"€521,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/02/2018,"41 CENTREPOINT APTS, LIOSBAN BUSINESS PARKTUAM RD, GALWAY",Galway,,"€71,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
31/07/2018,"12 DUN LAOI, UNION QUAY, CORK",Cork,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
20/02/2018,"2 KNIGHTS PARK, CASTLEBAR, COUNTY MAYO",Mayo,,"€175,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.8633256,-9.306752
11/09/2018,"81 THE RISE, MOUNT MERRION, BLACKROCK",Dublin,,"€800,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.2955091,-6.2081643
16/02/2018,"THE VILLAGE INN, MAIN ST, QUIN",Clare,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.81861,-8.86694
29/06/2018,"7 COIS ABHAINN, GREENAN, RATHDRUM",Wicklow,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.92639,-6.23556
01/08/2018,"47 FERNS CLOSE, FERNSBRIDGE, MONASTEREVIN",Kildare,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.14056,-7.06639
30/08/2018,"30 BEINN AOIBHINN, LETTERKENNY, DONEGAL",Donegal,,"€157,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.95,-7.73333
11/04/2018,"10 CAIRNS RD, SLIGO, SLIGO",Sligo,,"€174,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.2540174,-8.4648662
22/11/2018,"16 BROOKMOUNT COURT, BUTTERFIELD AVE, RATHFARNHAM DUBLIN 14",Dublin,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/08/2018,"2 Beech View, Cnoc Na Mara, Dundalk",Louth,,"€210,573.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,54.0,-6.41667
11/10/2018,"EMMETT ST, BALLYMOTE, SLIGO",Sligo,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0886053,-8.514943
16/11/2018,"19 Glaslinn, Portrane Road, Donabate",Dublin,,"€422,907.49",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
06/12/2018,"7 WATERSIDE DRIVE, WATERSIDE, SWORDS ROAD",Dublin,,"€295,154.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
21/12/2018,"MULLAGHNEARY, KILLYGORDAN, DONEGAL",Donegal,,"€162,500.00",No,No,Second-Hand Dwelling house /Apartment,,54.65,-8.11667
05/03/2018,"10 COMYN MANOR, SEATOWN ROAD, SWORDS",Dublin,,"€361,233.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.33306,-6.24889
18/07/2018,"2 ST MARYS RD, HOWTH, DUBLIN",Dublin,,"€501,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/04/2018,"7 Laharran East, Manor Farm, Lehenaghbeg",Cork,,"€246,697.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.89797,-8.47061
18/09/2018,"3 RIVER VILLAGE, MONKSLAND, ATHLONE",Roscommon,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
20/03/2018,"51 MARLFIELD CLOSE, KILTIPPER, TALLAGHT",Dublin,,"€179,086.00",No,No,Second-Hand Dwelling house /Apartment,,53.2702982,-6.3694165
22/06/2018,"4 PRIORY GROVE, ST RAPHAELS MANOR, CELBRIDGE",Kildare,,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33861,-6.54361
03/07/2018,"99 HIGHGROVE, MT TALBOT, MONASTERY RD DUBLIN 22",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/05/2018,"19 HANSON WOOD, DUNSHAUGHLIN, COUNTY MEATH",Meath,,"€295,154.11",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.5116787,-6.537219
26/11/2018,"2 CASTLE COURT, BALLAGHADEREEN, COUNTY ROSCOMMON",Roscommon,,"€54,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
08/05/2018,"18 BALBRIGGAN RD, SKERRIES, DUBLIN",Dublin,,"€125,357.00",No,No,Second-Hand Dwelling house /Apartment,,53.5833968,-6.1242337
23/10/2018,"ANU COTTAGE, BOUNARD, GNEEVEGUILLA",Kerry,,"€138,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.11667,-9.26667
11/05/2018,"19 ROCKVIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18",Dublin,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/10/2018,"Cloghanelinaghan, Cahersiveen",Kerry,,"€142,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,51.94861,-10.22222
09/02/2018,"22 BENEAVIN PARK, GLASNEVIN, DUBLIN 11",Dublin,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/06/2018,"28 woodview, Fionn Laoi, Poulavone",Cork,,"€290,748.90",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.89797,-8.47061
07/08/2018,"57 Beechwood Gate, Beechwood, Hansfield",Dublin,,"€268,722.46",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.33306,-6.24889
01/11/2018,"79 OAKTON PARK, BALLYBRACK, DUBLIN",Dublin,,"€409,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2540541,-6.129066
06/12/2018,"73 ROSE HILL, WICKLOW TOWN, CO WICKLOW",Wicklow,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.975,-6.04944
03/07/2018,"STANHOPE ST, BALLINAKILL, PORTLAOISE",Laois,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
09/11/2018,"20 Maydenshayes Glen, Mornington",Meath,,"€295,154.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.72333,-6.2825
07/09/2018,"MAROMA, DUNAREE LANE, KINGSCOURT",Cavan,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.90806,-6.80556
25/09/2018,"APT 23, LANSDOWN HALL, OCALLAGHANS STRAND",Limerick,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
18/12/2018,"30 BRIDGEVIEW COURT, BRIDGE ST, WATERFORD",Waterford,,"€116,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
22/10/2018,"OGONNELLOE, SCARIFF, CLARE",Clare,,"€266,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.90872,-8.53316
13/03/2018,"39 The Avenue, Hansfield Wood, Hansfield",Dublin,,"€348,017.63",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.33306,-6.24889
03/05/2018,"34 ST BRENDANS PLACE, KILLARNEY, KERRY",Kerry,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.05,-9.51667
27/09/2018,"CLOOMAHARA, WILLIAMSTOWN, COUNTY GALWAY",Galway,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.68333,-8.58333
06/07/2018,"23 PARNELL PARK, DUNDALK, LOUTH",Louth,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.9976862,-6.4077483
19/12/2018,"16 ROSETOWN VILLAGE, ROSSLARE STRAND, WEXFORD",Wexford,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.28333,-6.38333
12/12/2018,"9 ARDAVON HALL, HAZELBROOK SQUARE, CHURCHTOWN",Dublin,,"€322,153.12",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/08/2018,"ST MARY'S, CORVILLE ROAD, ROSCREA",Tipperary,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
05/01/2018,"Apt. No. 12 Greenbank House, Cualanor  Uppr. Glenageary Road",Dublin,,"€268,721.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.33306,-6.24889
12/07/2018,"MAIN STREET, BANAGHER, CO OFFALY",Offaly,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.19148,-7.9889243
20/12/2018,"7 TRIMLESTON HAMLET LANE, BALBRIGGAN, DUBLIN",Dublin,,"€178,529.20",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/03/2018,"8 TEMPLE LINN, BALLYMORE, MULLINGAR",Westmeath,,"€139,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.53333,-7.35
10/04/2018,"3 HILL LANE, DOMINIC STREET, SHANDON",Cork,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
30/10/2018,"16 ORWELL PARK HEIGHTS, TEMPLEOGUE, DUBLIN",Dublin,,"€635,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2983272,-6.3225742
27/07/2018,"PRAYNES, CORRANMORE, MIZEN HEAD",Cork,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.45222,-9.81889
16/08/2018,"13 LORRO GATE, ATHENRY, GALWAY",Galway,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2958649,-8.754509
04/10/2018,"LAVENDER COTTAGE, 6 SUMMERHILL, WICKLOW",Wicklow,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.975,-6.04944
13/06/2018,"2 DALRIADA CLOSE, KNOCKLYON, DUBLIN 16",Dublin,,"€298,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2722345,-6.3257163
23/04/2018,"3 THE COTTAGES, BLENNERVILLE, TRALEE",Kerry,,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
14/08/2018,"4 COIS NA HABHAINN, BISHOP STREET, TUAM",Galway,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.51667,-8.85
13/02/2018,"93 CEDARBROOK AVE, CHERRY ORCHARD, DUBLIN 10",Dublin,,"€66,523.34",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/07/2018,"14 Dun Eimear, Castlemartin Road, Bettystown",Meath,,"€255,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.70139,-6.24611
12/02/2018,"8A EMMET COURT, INCHICORE, DUBLIN",Dublin,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/03/2018,"5 MONASTERY HEATH COURT, MONASTERY RD, CLONDALKIN DUBLIN 22",Dublin,,"€236,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/06/2018,"134 NORTH RD, FINGLAS, DUBLIN 11",Dublin,,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3933818,-6.3023571
26/03/2018,"12 THE ELMS, FOREST PARK, PORTLAOISE",Laois,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
05/10/2018,"9 KILLINEY TOWERS, KILLINEY, DUBLIN",Dublin,,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2755931,-6.1205901
09/07/2018,"FACEFIELD, CLAREMORRIS, MAYO",Mayo,,"€142,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7761616,-9.0530158
30/08/2018,"APARTMENT 1, NEW ROSS, CO WEXFORD",Wexford,,"€107,769.00",No,No,Second-Hand Dwelling house /Apartment,,52.3955671,-6.9446066
29/01/2018,"186 THE SYCAMORE, EDENDERRY",Offaly,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.34528,-7.04972
01/06/2018,"2A RATHBORNE DR, ASHTOWN, DUBLIN 9",Dublin,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/11/2018,"51 RYECROFT, MARYBOROUGH WOODS, DOUGLAS",Cork,,"€358,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
11/10/2018,"THE OLD COTTAGE, GLENFORT NORTH, TOURNAFULLA",Limerick,,"€92,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
03/09/2018,"30 LANDSCAPE PARK, CHURCHTOWN, DUBLIN 14",Dublin,,"€630,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2973249,-6.2612775
09/03/2018,"2 MOUNT ANDREW CRESCENT, LUCAN, DUBLIN",Dublin,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3571373,-6.4128912
04/12/2018,"42 STAUNTON AVE, GRAIGUECULLEN, CARLOW",Carlow,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
13/04/2018,"APT 1, 1 NATIONAL COLLEGE OF IRELAND, MAYOR ST",Mayo,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.75977,-9.11719
24/05/2018,"4 BELARMINE PLACE, STEPASIDE, DUBLIN 18",Dublin,,"€281,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2577404,-6.2178932
19/12/2018,"36 Willow Drive, The Willows, Dunshaughlin",Meath,,"€279,300.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.5014559,-6.5312217
13/07/2018,"READRINAGH, HEADFORD, KILLARNEY",Kerry,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.05,-9.51667
09/01/2018,"8 dun eimear, eastham road, bettystown",Meath,,"€245,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.70139,-6.24611
25/09/2018,"16 Ballycullen Green, Oldcourt Road, Ballycullen",Dublin,,"€361,234.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
14/06/2018,"100 ACRES, SHRULE, CO MAYO",Mayo,,"€178,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.51681,-9.08902
13/12/2018,"APT 12 HILLSBOROUGH, LARAGHCON, DUBLIN",Dublin,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/12/2018,"TULLYBEG, RAMELTON, LETTERKENNY",Donegal,,"€50,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,54.95,-7.73333
22/06/2018,"ROSBEG, WESTPORT, CO. MAYO",Mayo,,"€912,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.8587111,-9.5809155
06/09/2018,"UNIT 1, 34 GROVE PARK, RATHMINES",Dublin,,"€850,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3295846,-6.2683324
20/12/2018,"33 STRADBALLY MORE, STRADBALLY",Waterford,,"€223,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1298036,-7.4601666
07/08/2018,"22 DANESFORT, CORBALLY, LIMERICK",Limerick,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
14/11/2018,"53 DEAN KAVANAGH PLACE, KILKENNY, KILKENNY",Kilkenny,,"€137,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
11/12/2018,"76 ROANMORE PARK, WATERFORD",Waterford,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2518636,-7.1243561
19/09/2018,"20 Nowen View West, Bantry Road, Dunmanway",Cork,,"€207,048.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.71667,-9.11667
14/11/2018,"38 CONEY PARK, CONEYBORO, ATHY",Kildare,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9814938,-6.9724759
31/08/2018,"BALLYLAHIFF, OOLA, LIMERICK",Limerick,,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5152387,-8.2465247
19/06/2018,"24 THE MOORINGS, SKIBBEREEN, CORK",Cork,,"€208,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.5540891,-9.2750853
23/03/2018,"2 BERKELEY CLOSE, COLLEGE COURT, CASTLETROY",Limerick,,"€191,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
10/08/2018,"19 THE PARK ORLYNN PARK LUSK, DUBLIN",Dublin,K45K853,"€12,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.5218447,-6.1668226
24/07/2018,"5 FLOWER HILL, BUNNANNADDAN, SLIGO",Sligo,,"€157,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
25/05/2018,"30 KNOCKNALYRE, SLIGO RD, BALLINA",Mayo,,"€162,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-9.16667
20/02/2018,"GARRYCASTLE, ATHLONE, CO. WESTMEATH",Westmeath,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4269763,-7.9090446
15/03/2018,"7 STAMEEN LAWNS, DROGHEDA, LOUTH",Louth,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.7067867,-6.3174675
18/06/2018,"63 TONLEGEE DRIVE, RAHENY, DUBLIN 5",Dublin,,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/03/2018,"10 THE DRIVE, ST MARNOCKS BAY, PORTMARNOCK",Dublin,,"€414,096.92",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
06/04/2018,"4 BLOCK 25 WOLFE TONE ST, DUBLIN 1, DUBLIN",Dublin,,"€298,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/04/2018,"20 ROS MOR VIEW, SCHOLARSTOWN RD, KNOCKLYON",Dublin,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/11/2018,"28 OAKLAWNS, ATHY, CO. KILDARE",Kildare,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.99139,-6.98028
13/03/2018,"15 ALYMER ROAD, NEWCASTLE, DUBLIN 22",Dublin,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/12/2018,"DAVIDS HOUSE, DUNMORE, KILKENNY",Kilkenny,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
06/11/2018,"7 PALACE FIELD, KILDARE, KILDARE",Kildare,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
04/01/2018,"147 KNOCKBRACK DOWNS, MATTHEWS LANE, DROGHEDA",Louth,,"€160,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
01/06/2018,"3 RICHARD RICE PLACE, GLANWORTH, CORK",Cork,,"€41,675.00",Yes,No,Second-Hand Dwelling house /Apartment,,,
23/08/2018,"4 SLIABH MOR, CARNEY, SLIGO",Sligo,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
19/10/2018,"CLONAGH, BALLICKMOYLER, CARLOW",Carlow,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
12/12/2018,"23 DELAFORD AVE, KNOCKLYON WOODS, KNOCKLYON DUBLIN 16",Dublin,,"€455,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
06/07/2018,"63 THE CLOISTERS, BALLINCOLLIG, CORK",Cork,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
02/02/2018,"15 SPIREVIEW PARADE, JOHNSTOWN, NAVAN",Meath,,"€208,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
21/08/2018,"50 ORWELL RD, RATHGAR, DUBLIN 6",Dublin,,"€512,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,,
25/09/2018,"37 MICHAEL DAVITT PARK, GOLF COURSE ROAD, WESTPORT",Mayo,,"€174,500.00",No,No,Second-Hand Dwelling house /Apartment,,,
26/09/2018,"22 PROSPECT VIEW, STOCKING LANE, RATHFARNHAM DUBLIN 16",Dublin,,"€462,500.00",No,No,Second-Hand Dwelling house /Apartment,,,
